date,open,high,low,close,volume,ROC,SMA,RSI,Real Upper Band,Real Middle Band,Real Lower Band
2023-07-31 15:00:00,334.843,334.855,333.863,333.958,653810.0,-0.1184,333.9774,43.1689,334.8685,333.9774,333.0863
2023-07-31 15:15:00,333.922,334.456,333.903,334.005,536836.0,-0.0389,333.9709,43.5675,334.8592,333.9709,333.0826
2023-07-31 15:30:00,333.985,334.104,333.574,333.656,667010.0,-0.1434,333.9469,41.3029,334.8421,333.9469,333.0518
2023-07-31 15:45:00,333.656,335.294,333.434,335.292,2178196.0,0.164,333.9744,53.2848,334.9909,333.9744,332.9579
2023-07-31 16:00:00,335.282,338.742,334.622,335.362,8310600.0,0.1072,333.9923,53.7104,335.0903,333.9923,332.8944
2023-07-31 16:15:00,335.382,335.494,334.373,335.402,95601.0,0.4604,334.0692,53.9627,335.3246,334.0692,332.8138
2023-07-31 16:30:00,335.382,335.434,331.358,335.302,9329.0,0.5626,334.163,53.1997,335.4905,334.163,332.8355
2023-07-31 16:45:00,335.302,335.434,335.21,335.252,53142.0,0.485,334.2439,52.8067,335.6285,334.2439,332.8593
2023-07-31 17:00:00,335.262,335.384,335.061,335.242,11452.0,0.4245,334.3147,52.7247,335.7504,334.3147,332.8791
2023-07-31 17:15:00,335.242,350.09,335.19,335.261,3978.0,0.3821,334.3786,52.8711,335.8626,334.3786,332.8945
2023-07-31 17:30:00,335.212,335.384,335.091,335.252,3920.0,0.4859,334.4596,52.7896,335.9485,334.4596,332.9707
2023-07-31 17:45:00,335.242,335.384,335.21,335.312,1197.0,0.4485,334.5344,53.2947,336.0367,334.5344,333.0322
2023-07-31 18:00:00,335.312,335.394,335.21,335.212,3409.0,0.4408,334.608,52.3127,336.0915,334.608,333.1245
2023-07-31 18:15:00,335.392,335.394,335.21,335.382,2783.0,0.5957,334.7073,53.8349,336.1171,334.7073,333.2975
2023-07-31 18:30:00,335.332,335.384,335.21,335.242,1911.0,0.4543,334.7831,52.3854,336.1355,334.7831,333.4307
2023-07-31 18:45:00,335.292,335.294,335.19,335.292,1640.0,0.4979,334.8662,52.8625,336.1262,334.8662,333.6061
2023-07-31 19:00:00,335.292,335.294,334.891,335.143,4936.0,0.4096,334.9345,51.2515,336.095,334.9345,333.774
2023-07-31 19:15:00,335.272,335.274,335.091,335.232,3334.0,0.4362,335.0073,52.168,336.0441,335.0073,333.9705
2023-07-31 19:30:00,335.222,335.384,335.14,335.292,4328.0,0.2326,335.0462,52.7978,336.0642,335.0462,334.0282
2023-07-31 19:45:00,335.312,335.414,335.28,335.312,5287.0,0.1431,335.0702,53.0149,336.0895,335.0702,334.0508
2023-08-01 04:00:00,334.584,335.364,334.452,334.524,1869.0,0.1695,335.0985,44.5233,336.0194,335.0985,334.1775
2023-08-01 04:15:00,334.494,334.546,334.222,334.255,2880.0,0.0748,335.111,42.1002,335.9774,335.111,334.2445
2023-08-01 04:30:00,334.264,334.276,333.913,334.105,568.0,0.1346,335.1334,40.7969,335.8598,335.1334,334.407
2023-08-01 04:45:00,334.095,334.137,333.943,334.055,866.0,-0.3689,335.0716,40.3586,335.9318,335.0716,334.2113
2023-08-01 05:00:00,334.105,334.187,334.003,334.095,1489.0,-0.3778,335.0082,40.8934,335.9557,335.0082,334.0607
2023-08-01 05:15:00,334.155,334.157,333.853,333.945,3316.0,-0.4344,334.9354,39.4953,335.9705,334.9354,333.9002
2023-08-01 05:30:00,334.085,334.147,333.873,334.025,778.0,-0.3809,334.8715,40.6347,335.9643,334.8715,333.7787
2023-08-01 05:45:00,333.955,334.087,333.903,333.975,521.0,-0.3809,334.8077,40.1375,335.952,334.8077,333.6633
2023-08-01 06:00:00,334.085,334.326,334.023,334.274,781.0,-0.2887,334.7593,44.419,335.9079,334.7593,333.6106
2023-08-01 06:15:00,334.215,334.356,334.192,334.354,2774.0,-0.2705,334.7139,45.5165,335.8513,334.7139,333.5765
2023-08-01 06:30:00,334.354,334.466,334.302,334.454,204.0,-0.238,334.674,46.8962,335.7889,334.674,333.5591
2023-08-01 06:45:00,334.354,334.675,334.262,334.544,1746.0,-0.229,334.6356,48.1403,335.7122,334.6356,333.559
2023-08-01 07:00:00,334.664,334.815,334.312,334.314,4154.0,-0.2679,334.5907,45.2862,335.642,334.5907,333.5394
2023-08-01 07:15:00,334.494,334.566,334.033,334.185,6612.0,-0.3569,334.5309,43.7547,335.5301,334.5309,333.5316
2023-08-01 07:30:00,334.145,334.187,332.905,333.097,13223.0,-0.6398,334.4236,33.6511,335.5473,334.4236,333.2999
2023-08-01 07:45:00,333.107,333.418,332.975,333.107,9974.0,-0.6517,334.3144,33.799,335.5021,334.3144,333.1266
2023-08-01 08:00:00,334.694,336.891,332.952,333.366,32732.0,-0.5302,334.2255,37.5917,335.4178,334.2255,333.0332
2023-08-01 08:15:00,333.306,335.214,332.995,333.066,16082.0,-0.6461,334.1172,35.1373,335.3176,334.1172,332.9168
2023-08-01 08:30:00,333.057,333.328,332.795,333.227,11420.0,-0.6159,334.0139,37.4446,335.1457,334.0139,332.8822
2023-08-01 08:45:00,333.227,333.248,332.965,333.227,10494.0,-0.6218,333.9097,37.4446,334.9218,333.9097,332.8976
2023-08-01 09:00:00,333.197,335.214,333.115,334.065,38824.0,-0.1372,333.8867,48.0934,334.8622,333.8867,332.9113
2023-08-01 09:15:00,333.965,334.596,333.863,334.464,18927.0,0.0625,333.8972,52.1738,334.8925,333.8972,332.9019
2023-08-01 09:30:00,334.484,334.945,332.995,334.544,1575943.0,0.1314,333.9191,52.9544,334.9505,333.9191,332.8878
2023-08-01 09:45:00,334.524,334.865,333.331,333.596,892059.0,-0.1374,333.8962,43.9975,334.9349,333.8962,332.8575
2023-08-01 10:00:00,333.566,334.655,333.105,333.297,967291.0,-0.2389,333.8563,41.6582,334.9223,333.8563,332.7903
2023-08-01 10:15:00,333.292,335.115,333.095,335.013,1001936.0,0.3198,333.9097,55.8421,335.0891,333.9097,332.7303
2023-08-01 10:30:00,335.051,336.906,334.911,336.6,1298697.0,0.7709,334.0384,64.293,335.7026,334.0384,332.3743
2023-08-01 10:45:00,336.61,337.12,335.859,336.31,813672.0,0.6992,334.1552,62.0103,336.0907,334.1552,332.2197
2023-08-01 11:00:00,336.3,336.711,335.949,336.031,571904.0,0.5256,334.243,59.858,336.3445,334.243,332.1416
2023-08-01 11:15:00,336.041,337.19,335.799,336.989,468219.0,0.7881,334.3748,64.3325,336.794,334.3748,331.9556
2023-08-01 11:30:00,336.979,337.09,336.479,336.56,379463.0,0.6297,334.4801,61.121,337.0804,334.4801,331.8798
2023-08-01 11:45:00,336.56,337.614,336.386,337.238,569644.0,0.8053,334.6148,64.1022,337.48,334.6148,331.7496
2023-08-01 12:00:00,337.238,337.29,336.667,337.029,369993.0,0.8121,334.7505,62.546,337.7974,334.7505,331.7037
2023-08-01 12:15:00,337.069,337.235,336.288,336.525,350288.0,0.7002,334.8675,58.9154,337.9972,334.8675,331.7379
2023-08-01 12:30:00,336.51,336.631,335.999,336.39,392778.0,0.9886,335.0322,57.9666,338.1181,335.0322,331.9463
2023-08-01 12:45:00,336.409,337.13,336.278,337.065,273785.0,1.1882,335.2301,61.2508,338.3044,335.2301,332.1558
2023-08-01 13:00:00,337.088,337.829,337.086,337.478,435658.0,1.2335,335.4357,63.1073,338.5337,335.4357,332.3377
2023-08-01 13:15:00,337.473,337.475,336.488,336.55,356185.0,1.046,335.6099,56.6839,338.5427,335.6099,332.6771
2023-08-01 13:30:00,336.595,336.601,335.879,336.342,364072.0,0.9348,335.7656,55.3546,338.4999,335.7656,333.0314
2023-08-01 13:45:00,336.34,337.19,336.108,337.024,346034.0,1.1395,335.9555,58.6976,338.4773,335.9555,333.4337
2023-08-01 14:00:00,337.069,337.19,336.698,336.839,280180.0,0.8304,336.0942,57.4689,338.4867,336.0942,333.7017
2023-08-01 14:15:00,336.809,337.38,336.807,336.989,338331.0,0.7549,336.2204,58.2154,338.5202,336.2204,333.9207
2023-08-01 14:30:00,337.059,337.357,336.817,336.949,289056.0,0.7189,336.3407,57.93,338.5259,336.3407,334.1555
2023-08-01 14:45:00,336.909,337.11,336.308,336.649,308735.0,0.9152,336.4933,55.7712,338.2806,336.4933,334.7061
2023-08-01 15:00:00,336.649,336.931,336.592,336.691,313536.0,1.0183,336.663,56.0128,337.6846,336.663,335.6415
2023-08-01 15:15:00,336.729,336.791,336.258,336.48,338945.0,0.4379,336.7364,54.4404,337.4322,336.7364,336.0406
2023-08-01 15:30:00,336.47,336.751,336.008,336.051,489759.0,-0.1631,336.7089,51.3551,337.4648,336.7089,335.9531
2023-08-01 15:45:00,336.031,336.641,335.59,335.642,1543068.0,-0.1986,336.6755,48.5914,337.5489,336.6755,335.8022
2023-08-01 16:00:00,335.652,335.683,335.29,335.632,4884394.0,-0.1187,336.6556,48.5242,337.6021,336.6556,335.7091
2023-08-01 16:15:00,335.532,336.563,335.041,335.392,18745.0,-0.4739,336.5757,46.8859,337.6562,336.5757,335.4953
2023-08-01 16:30:00,335.392,336.242,333.125,335.183,9926.0,-0.4091,336.5069,45.4784,337.7464,336.5069,335.2674
2023-08-01 16:45:00,335.183,335.274,334.791,334.833,8835.0,-0.7131,336.3866,43.1928,337.7766,336.3866,334.9967
2023-08-01 17:00:00,334.873,335.633,334.791,334.873,46623.0,-0.6397,336.2788,43.5342,337.7826,336.2788,334.7751
2023-08-01 17:15:00,334.971,334.975,334.392,334.484,9630.0,-0.6065,336.1768,41.0111,337.8655,336.1768,334.4881
2023-08-01 17:30:00,334.484,334.785,333.544,333.576,24193.0,-0.8365,336.0361,35.8991,338.065,336.0361,334.0072
2023-08-01 17:45:00,333.576,333.797,333.504,333.626,17695.0,-1.0203,335.8641,36.359,338.0886,335.8641,333.6397
2023-08-01 18:00:00,333.626,333.797,332.596,333.147,42516.0,-1.2833,335.6476,33.9063,338.0385,335.6476,333.2567
2023-08-01 18:15:00,333.287,335.633,332.566,333.297,23258.0,-0.9666,335.4849,35.344,338.0447,335.4849,332.9252
2023-08-01 18:30:00,333.177,333.478,333.095,333.297,14650.0,-0.9053,335.3327,35.344,338.0291,335.3327,332.6363
2023-08-01 18:45:00,333.426,333.598,333.274,333.546,6955.0,-1.032,335.1588,37.8314,337.845,335.1588,332.4726
2023-08-01 19:00:00,333.336,333.588,333.334,333.386,5838.0,-1.0251,334.9861,36.8719,337.6621,334.9861,332.3102
2023-08-01 19:15:00,333.346,333.538,333.155,333.446,3194.0,-1.0514,334.809,37.4976,337.3988,334.809,332.2192
2023-08-01 19:30:00,333.376,333.448,333.095,333.307,7256.0,-1.0809,334.6269,36.6127,337.0987,334.6269,332.1551
2023-08-01 19:45:00,333.296,333.797,333.095,333.506,6187.0,-0.9336,334.4697,38.7897,336.8031,334.4697,332.1364
2023-08-02 04:00:00,331.301,333.668,330.889,331.001,14156.0,-1.69,334.1852,26.658,336.7427,334.1852,331.6278
2023-08-02 04:15:00,331.001,331.153,330.53,330.862,5697.0,-1.6696,333.9043,26.1798,336.621,333.9043,331.1877
2023-08-02 04:30:00,330.862,331.043,330.251,330.502,7970.0,-1.6512,333.6269,24.959,336.5365,333.6269,330.7173
2023-08-02 04:45:00,330.502,331.512,330.5,331.51,7045.0,-1.2311,333.4203,34.026,336.315,333.4203,330.5256
2023-08-02 05:00:00,331.5,331.802,331.029,331.73,4497.0,-1.1626,333.2252,35.8079,336.0217,333.2252,330.4287
2023-08-02 05:15:00,331.61,332.041,331.448,331.61,4191.0,-1.1276,333.0361,35.261,335.7305,333.0361,330.3417
2023-08-02 05:30:00,331.6,331.692,331.299,331.6,4318.0,-1.069,332.857,35.2139,335.4303,332.857,330.2836
2023-08-02 05:45:00,331.5,331.792,331.498,331.65,1699.0,-0.9506,332.6978,35.6668,335.1537,332.6978,330.2419
2023-08-02 06:00:00,331.65,332.101,331.648,332.089,2884.0,-0.8314,332.5586,39.5715,334.8128,332.5586,330.3044
2023-08-02 06:15:00,332.079,332.221,331.997,332.109,3105.0,-0.71,332.4398,39.7469,334.5193,332.4398,330.3604
2023-08-02 06:30:00,332.199,333.199,332.007,333.107,2840.0,-0.1406,332.4164,47.7171,334.4543,332.4164,330.3785
2023-08-02 06:45:00,333.097,333.288,332.795,333.087,12388.0,-0.1616,332.3894,47.5843,334.3762,332.3894,330.4027
2023-08-02 07:00:00,333.197,333.708,333.025,333.546,20316.0,0.1198,332.4094,50.8859,334.4339,332.4094,330.3849
2023-08-02 07:15:00,333.546,333.648,333.195,333.546,12117.0,0.0747,332.4218,50.8859,334.4709,332.4218,330.3728
2023-08-02 07:30:00,333.586,333.747,333.294,333.526,10183.0,0.0687,332.4333,50.7316,334.5042,332.4333,330.3624
2023-08-02 07:45:00,333.516,333.528,332.875,333.177,7721.0,-0.1106,332.4148,48.0553,334.4521,332.4148,330.3776
2023-08-02 08:00:00,333.187,335.633,330.364,332.937,23246.0,-0.1347,332.3924,46.2878,334.396,332.3924,330.3888
2023-08-02 08:15:00,332.897,333.019,332.496,332.748,21953.0,-0.2093,332.3575,44.9182,334.3101,332.3575,330.4049
2023-08-02 08:30:00,332.748,332.899,332.247,332.299,28071.0,-0.3024,332.3071,41.8237,334.2105,332.3071,330.4037
2023-08-02 08:45:00,332.398,333.219,332.197,332.598,17725.0,-0.2723,332.2617,44.5037,334.0904,332.2617,330.433
2023-08-02 09:00:00,332.618,332.76,332.087,332.508,20145.0,0.4553,332.337,43.8635,334.0736,332.337,330.6005
2023-08-02 09:15:00,332.458,333.508,332.396,332.847,28608.0,0.5999,332.4363,46.8927,334.0466,332.4363,330.826
2023-08-02 09:30:00,332.927,332.929,331.079,331.321,1923531.0,0.2478,332.4772,37.344,333.9218,332.4772,331.0327
2023-08-02 09:45:00,331.341,332.161,330.391,330.752,1094934.0,-0.2287,332.4393,34.5803,334.0171,332.4393,330.8616
2023-08-02 10:00:00,330.752,330.973,328.914,329.125,1686454.0,-0.7853,332.3091,28.2806,334.4346,332.3091,330.1836
2023-08-02 10:15:00,329.105,330.514,329.053,329.375,940443.0,-0.674,332.1973,30.3334,334.6655,332.1973,329.7292
2023-08-02 10:30:00,329.355,329.995,329.113,329.734,790038.0,-0.5627,332.104,33.2225,334.7872,332.104,329.4209
2023-08-02 10:45:00,329.744,329.806,328.225,328.477,1029698.0,-0.9567,331.9454,28.8178,335.058,331.9454,328.8328
2023-08-02 11:00:00,328.447,329.776,328.017,329.714,932456.0,-0.7152,331.8266,37.4135,335.0861,331.8266,328.5672
2023-08-02 11:15:00,329.754,329.771,328.524,328.547,763472.0,-1.0725,331.6485,33.4073,335.2027,331.6485,328.0944
2023-08-02 11:30:00,328.547,329.077,328.137,328.765,849949.0,-1.3035,331.4314,34.7805,335.1303,331.4314,327.7326
2023-08-02 11:45:00,328.746,328.997,327.357,327.359,788803.0,-1.7197,331.145,30.5093,335.1603,331.145,327.1298
2023-08-02 12:00:00,327.354,327.54,325.72,326.451,1343583.0,-2.1271,330.7903,28.1586,335.1345,330.7903,326.4461
2023-08-02 12:15:00,326.436,326.932,325.666,325.984,1080557.0,-2.2672,330.4122,27.031,335.0384,330.4122,325.786
2023-08-02 12:30:00,325.996,327.301,325.75,327.269,747205.0,-1.876,330.0993,34.6146,334.6871,330.0993,325.5116
2023-08-02 12:45:00,327.309,327.728,326.878,327.429,616128.0,-1.7252,329.8119,35.4933,334.3118,329.8119,325.3121
2023-08-02 13:00:00,327.419,328.0,327.287,327.409,564357.0,-1.6604,329.5355,35.4306,333.911,329.5355,325.1601
2023-08-02 13:15:00,327.4,327.524,326.868,327.279,441370.0,-1.6436,329.2621,35.0078,333.4811,329.2621,325.0431
2023-08-02 13:30:00,327.239,327.66,327.035,327.519,419218.0,-1.4385,329.0231,36.4808,333.0647,329.0231,324.9815
2023-08-02 13:45:00,327.509,327.73,326.958,327.369,429034.0,-1.5722,328.7616,35.9448,332.5103,328.7616,325.013
2023-08-02 14:00:00,327.409,328.189,327.327,327.998,458503.0,-1.3564,328.5361,39.8458,331.8766,328.5361,325.1957
2023-08-02 14:15:00,327.978,328.359,327.677,327.858,468626.0,-1.4989,328.2867,39.2852,330.9858,328.2867,325.5876
2023-08-02 14:30:00,327.808,327.94,327.207,327.244,428007.0,-1.2305,328.0828,36.8895,330.427,328.0828,325.7387
2023-08-02 14:45:00,327.229,327.92,327.172,327.728,418153.0,-0.9143,327.9316,39.9292,329.9326,327.9316,325.9307
2023-08-02 15:00:00,327.748,327.876,326.504,326.571,665149.0,-0.776,327.8039,35.613,329.8099,327.8039,325.798
2023-08-02 15:15:00,326.551,326.762,326.035,326.092,838377.0,-0.9967,327.6398,34.0109,329.642,327.6398,325.6376
2023-08-02 15:30:00,326.092,327.311,325.93,327.005,976725.0,-0.8276,327.5033,39.4741,329.2747,327.5033,325.732
2023-08-02 15:45:00,327.0,327.63,326.808,326.82,2286112.0,-0.5044,327.4205,38.7891,329.1566,327.4205,325.6844
2023-08-02 16:00:00,326.82,328.181,326.559,327.288,7546385.0,-0.7358,327.2992,41.4925,328.68,327.2992,325.9184
2023-08-02 16:15:00,326.81,336.212,326.61,326.82,28399.0,-0.5256,327.2128,39.6492,328.4822,327.2128,325.9435
2023-08-02 16:30:00,326.83,326.882,326.409,326.531,11300.0,-0.6795,327.1011,38.5364,328.184,327.1011,326.0183
2023-08-02 16:45:00,326.501,326.533,326.06,326.092,17072.0,-0.387,327.0378,36.8813,328.1984,327.0378,325.8772
2023-08-02 17:00:00,326.112,335.291,314.214,326.012,221215.0,-0.1345,327.0158,36.5799,328.2351,327.0158,325.7966
2023-08-02 17:15:00,325.952,326.143,325.85,326.092,17398.0,0.0331,327.0212,37.1208,328.223,327.0212,325.8195
2023-08-02 17:30:00,326.112,326.283,325.95,326.192,3668.0,-0.3291,326.9674,37.8185,328.2155,326.9674,325.7193
2023-08-02 17:45:00,326.191,326.463,326.13,326.391,6785.0,-0.317,326.9155,39.2311,328.1689,326.9155,325.6621
2023-08-02 18:00:00,326.401,327.311,326.309,327.199,12900.0,-0.0641,326.905,44.6091,328.1451,326.905,325.6649
2023-08-02 18:15:00,327.289,327.56,326.908,327.209,4310.0,-0.0214,326.9015,44.6729,328.1377,326.9015,325.6653
2023-08-02 18:30:00,327.209,327.56,326.942,327.443,10908.0,-0.0232,326.8977,46.199,328.1268,326.8977,325.6686
2023-08-02 18:45:00,327.559,327.56,327.197,327.416,5401.0,0.0144,326.9,46.0448,328.1329,326.9,325.6672
2023-08-02 19:00:00,327.499,327.66,327.407,327.599,5112.0,-0.1216,326.8801,47.3002,328.0527,326.8801,325.7075
2023-08-02 19:15:00,327.509,327.61,327.337,327.509,6424.0,-0.1064,326.8626,46.7372,327.9858,326.8626,325.7395
2023-08-02 19:30:00,327.509,327.81,327.417,327.609,4388.0,0.1115,326.8809,47.4685,328.0396,326.8809,325.7222
2023-08-02 19:45:00,327.668,327.81,327.507,327.728,6481.0,0.0,326.8809,48.3567,328.0396,326.8809,325.7222
2023-08-03 04:00:00,325.663,327.481,324.164,324.745,23903.0,-0.5591,326.7896,33.4387,328.2736,326.7896,325.3056
2023-08-03 04:15:00,324.765,325.764,324.633,325.553,3922.0,-0.1653,326.7626,38.8201,328.3144,326.7626,325.2109
2023-08-03 04:30:00,325.563,325.615,324.363,324.585,5639.0,-0.74,326.6416,35.2284,328.4544,326.6416,324.8289
2023-08-03 04:45:00,324.565,325.565,324.513,325.423,3360.0,-0.4275,326.5718,40.2648,328.4579,326.5718,324.6857
2023-08-03 05:00:00,325.762,326.064,325.481,325.852,1668.0,-0.4388,326.5,42.6672,328.3809,326.5,324.6191
2023-08-03 05:15:00,325.683,326.114,325.661,326.102,3473.0,-0.2197,326.4641,44.0475,328.3466,326.4641,324.5816
2023-08-03 05:30:00,325.982,326.024,325.551,326.022,2309.0,-0.1559,326.4386,43.6931,328.3306,326.4386,324.5467
2023-08-03 05:45:00,326.042,326.393,326.02,326.291,6024.0,0.061,326.4486,45.252,328.3352,326.4486,324.562
2023-08-03 06:00:00,326.122,326.503,326.11,326.431,2464.0,0.1285,326.4695,46.0699,328.3456,326.4695,324.5935
2023-08-03 06:15:00,326.421,326.742,326.12,326.152,1650.0,0.0184,326.4725,44.67,328.3463,326.4725,324.5988
2023-08-03 06:30:00,326.092,326.423,326.04,326.261,870.0,0.0212,326.476,45.3529,328.348,326.476,324.604
2023-08-03 06:45:00,326.162,326.523,325.97,326.062,1580.0,-0.1008,326.4595,44.302,328.34,326.4595,324.5791
2023-08-03 07:00:00,326.162,326.682,325.88,326.301,10234.0,-0.2745,326.4146,45.8871,328.2649,326.4146,324.5644
2023-08-03 07:15:00,326.271,326.393,325.321,325.563,16273.0,-0.503,326.3323,42.0019,328.1804,326.3323,324.4843
2023-08-03 07:30:00,325.563,326.213,325.321,325.613,8248.0,-0.5589,326.2408,42.35,328.0405,326.2408,324.4412
2023-08-03 07:45:00,325.613,325.864,325.461,325.812,5367.0,-0.4899,326.1606,43.7641,327.885,326.1606,324.4363
2023-08-03 08:00:00,326.221,328.109,324.325,325.513,33007.0,-0.6368,326.0563,42.1297,327.6688,326.0563,324.4439
2023-08-03 08:15:00,325.463,325.764,324.912,325.303,22154.0,-0.6736,325.946,40.9977,327.4437,325.946,324.4484
2023-08-03 08:30:00,325.313,325.784,324.313,325.084,30461.0,-0.7707,325.8198,39.8231,327.152,325.8198,324.4876
2023-08-03 08:45:00,325.054,325.315,324.633,324.814,32175.0,-0.8892,325.6741,38.3956,326.7529,325.6741,324.5953
2023-08-03 09:00:00,324.774,325.066,324.633,324.725,30149.0,-0.0062,325.6731,37.9239,326.7554,325.6731,324.5908
2023-08-03 09:15:00,324.715,325.495,324.463,325.413,59091.0,-0.043,325.6661,43.5656,326.7532,325.6661,324.579
2023-08-03 09:30:00,325.313,327.521,325.261,326.331,1832261.0,0.5379,325.7534,49.9539,326.7564,325.7534,324.7504
2023-08-03 09:45:00,326.331,327.99,326.15,327.788,1017097.0,0.7267,325.8716,57.9133,327.1969,325.8716,324.5464
2023-08-03 10:00:00,327.738,328.459,326.169,327.01,1090508.0,0.3554,325.9295,53.1611,327.3444,325.9295,324.5147
2023-08-03 10:15:00,327.062,327.241,325.87,325.962,844691.0,-0.0429,325.9225,47.6203,327.3353,325.9225,324.5098
2023-08-03 10:30:00,325.942,328.109,325.92,327.489,670644.0,0.45,325.9959,54.8395,327.5653,325.9959,324.4265
2023-08-03 10:45:00,327.489,327.82,326.738,327.798,631152.0,0.4619,326.0712,56.1275,327.8241,326.0712,324.3184
2023-08-03 11:00:00,327.761,328.199,327.317,328.157,515118.0,0.5287,326.1575,57.6062,328.1291,326.1575,324.186
2023-08-03 11:15:00,328.167,329.187,327.884,328.147,771373.0,0.6117,326.2573,57.5493,328.4111,326.2573,324.1035
2023-08-03 11:30:00,328.147,328.369,327.567,327.918,368591.0,0.5079,326.3401,56.2116,328.6123,326.3401,324.068
2023-08-03 11:45:00,327.908,328.628,327.377,327.449,394831.0,0.4254,326.4095,53.5291,328.7277,326.4095,324.0913
2023-08-03 12:00:00,327.419,328.089,327.237,327.708,346663.0,0.4312,326.4798,54.7834,328.865,326.4798,324.0947
2023-08-03 12:15:00,327.737,328.349,327.586,327.938,311362.0,0.7295,326.5986,55.8962,329.0255,326.5986,324.1717
2023-08-03 12:30:00,327.953,328.369,327.646,327.998,284788.0,0.7325,326.7178,56.1923,329.1735,326.7178,324.2622
2023-08-03 12:45:00,327.988,328.688,327.986,328.467,339161.0,0.8149,326.8506,58.4852,329.3819,326.8506,324.3193
2023-08-03 13:00:00,328.497,328.798,328.026,328.237,384064.0,0.8368,326.9868,56.9465,329.5087,326.9868,324.4649
2023-08-03 13:15:00,328.287,328.548,327.876,328.122,327710.0,0.8666,327.1277,56.1688,329.5714,327.1277,324.6841
2023-08-03 13:30:00,328.128,328.269,327.756,327.904,231145.0,0.8675,327.2687,54.6787,329.544,327.2687,324.9935
2023-08-03 13:45:00,327.868,327.87,326.988,327.073,386211.0,0.6955,327.3817,49.4182,329.3637,327.3817,325.3997
2023-08-03 14:00:00,327.05,327.101,326.339,326.557,408997.0,0.5642,327.4733,46.4944,329.0917,327.4733,325.8549
2023-08-03 14:15:00,326.551,327.311,326.549,327.01,251009.0,0.4908,327.5531,49.2681,328.8902,327.5531,326.2161
2023-08-03 14:30:00,327.02,327.401,326.668,327.234,274886.0,0.2767,327.5983,50.601,328.8235,327.5983,326.3731
2023-08-03 14:45:00,327.249,327.608,326.798,327.499,303453.0,-0.0882,327.5838,52.1661,328.8066,327.5838,326.3611
2023-08-03 15:00:00,327.549,327.55,326.249,326.491,532950.0,-0.1587,327.5579,46.2936,328.8484,327.5579,326.2674
2023-08-03 15:15:00,326.466,327.091,325.973,326.76,478983.0,0.2448,327.5978,47.9399,328.7278,327.5978,326.4678
2023-08-03 15:30:00,326.77,326.882,326.14,326.356,408146.0,-0.346,327.5411,45.7241,328.7942,327.5411,326.2881
2023-08-03 15:45:00,326.331,326.942,325.89,325.952,1342523.0,-0.5632,327.4488,43.6026,328.8729,327.4488,326.0248
2023-08-03 16:00:00,325.952,331.642,325.81,327.15,4804816.0,-0.3069,327.3985,50.737,328.7897,327.3985,326.0073
2023-08-03 16:15:00,325.972,328.139,325.97,328.053,166801.0,-0.0286,327.3938,55.2305,328.7754,327.3938,326.0122
2023-08-03 16:30:00,328.058,328.908,327.327,327.678,146111.0,-0.0732,327.3818,53.1127,328.7491,327.3818,326.0145
2023-08-03 16:45:00,327.666,327.79,325.97,327.259,76025.0,-0.058,327.3723,50.8208,328.7403,327.3723,326.0043
2023-08-03 17:00:00,327.259,328.029,309.575,327.609,25333.0,-0.0302,327.3673,52.6186,328.7311,327.3673,326.0036
2023-08-03 17:15:00,327.708,327.81,309.575,326.85,22616.0,-0.3318,327.3129,48.5659,328.6681,327.3129,325.9578
2023-08-03 17:30:00,326.641,327.111,326.309,326.511,7038.0,-0.4534,327.2386,46.8687,328.5984,327.2386,325.8788
2023-08-03 17:45:00,326.511,327.311,326.359,327.299,8338.0,-0.3556,327.1802,51.0539,328.4189,327.1802,325.9415
2023-08-03 18:00:00,327.04,336.542,326.559,328.107,28401.0,-0.0396,327.1737,54.8892,328.3913,327.1737,325.9561
2023-08-03 18:15:00,328.237,329.002,328.055,328.606,47918.0,0.1475,327.1979,57.0757,328.5059,327.1979,325.8899
2023-08-03 18:30:00,328.586,328.858,328.335,328.487,12169.0,0.1778,327.227,56.3896,328.6199,327.227,325.8342
2023-08-03 18:45:00,328.507,328.778,328.305,328.417,10397.0,0.4109,327.2942,55.973,328.7776,327.2942,325.8109
2023-08-03 19:00:00,328.517,328.958,328.345,328.616,9073.0,0.6305,327.3972,56.9254,328.946,327.3972,325.8484
2023-08-03 19:15:00,328.606,328.808,328.455,328.686,4000.0,0.5125,327.481,57.2676,329.1159,327.481,325.8461
2023-08-03 19:30:00,328.547,328.708,328.405,328.666,5390.0,0.4376,327.5526,57.1311,329.2617,327.5526,325.8435
2023-08-03 19:45:00,328.626,328.928,328.405,328.706,11209.0,0.3686,327.6129,57.3452,329.3939,327.6129,325.832
2023-08-04 04:00:00,328.716,330.504,328.714,330.393,12491.0,1.1951,327.808,65.0858,329.885,327.808,325.7311
2023-08-04 04:15:00,330.393,330.504,330.001,330.023,2899.0,0.9986,327.9712,62.4687,330.2002,327.9712,325.7422
2023-08-04 04:30:00,330.013,330.185,329.552,329.614,2151.0,0.9983,328.1341,59.6764,330.3433,328.1341,325.9249
2023-08-04 04:45:00,329.614,329.696,329.383,329.544,2396.0,1.102,328.3137,59.1997,330.3623,328.3137,326.2651
2023-08-04 05:00:00,329.485,329.736,329.482,329.654,824.0,0.7654,328.4389,59.7318,330.4938,328.4389,326.384
